image,none,infection,ischaemia,both
501848.jpg,0.010994666861734004,0.5636115968227386,0.008103972999379039,0.41728974878787994
501849.jpg,0.007942527779960074,0.007151247817091644,0.8239771127700806,0.16092912759631872
501850.jpg,0.9942287802696228,0.005622060038149357,0.00014899797679390758,1.7305266375444717e-07
501851.jpg,0.18507688492536545,0.6949064433574677,0.002160252071917057,0.11785642197355628
501852.jpg,0.6581153571605682,0.3415137231349945,0.00026988022548835033,0.00010105525834092077
501853.jpg,0.9984247088432312,0.0015721705822215881,3.120315895444037e-06,1.3334306610268687e-09
501854.jpg,0.41406795382499695,0.5843612849712372,0.0005672897550539346,0.0010034915349734774
501855.jpg,0.9886737167835236,0.011324685532599688,1.5399912456359743e-06,7.2882350710123944e-09
501856.jpg,0.2757494505494833,0.7228771448135376,3.2330726980944746e-05,0.0013410251959129482
501857.jpg,0.0151482055807719,0.33364367205649614,0.0015791401383467019,0.6496289670467377
501858.jpg,0.4236554950475693,0.5187817811965942,0.034714313922449946,0.022848394699394703
501859.jpg,5.548736561422629e-05,4.490707205206945e-06,0.9937086701393127,0.00623130337044131
501860.jpg,0.0003178085826220922,9.557294288242701e-05,0.4974595448002219,0.5021270886063576
501861.jpg,0.9971489608287811,0.0028482446796260774,2.6697577126810756e-06,1.078886777694521e-07
501862.jpg,5.336924886023553e-05,1.6780294842533294e-06,0.9981411993503571,0.0018037322097370634
501863.jpg,0.9770475924015045,0.022880009608343244,7.152728619530535e-05,9.168702810313789e-07
501864.jpg,0.9612258970737457,0.038761578500270844,1.2554658042063238e-05,4.983524759527569e-09
501865.jpg,0.9908471703529358,0.009140485329908188,1.2362507732177619e-05,4.97574247915189e-08
501866.jpg,0.006393170449882746,0.0884067453444004,0.023616580625457573,0.8815834224224091
501867.jpg,0.9577922523021698,0.042202638724120334,4.931539706376498e-06,1.9341546231288476e-07
501868.jpg,0.9951480031013489,0.0048483487587418495,3.6512141150524258e-06,5.1693666014429596e-09
501869.jpg,0.9580850601196289,0.04188979463651776,2.5104445967372158e-05,1.0480480258645564e-07
501870.jpg,0.30065992847085,0.2678660824894905,0.11214053630828857,0.31933349275641376
501871.jpg,0.7350152134895325,0.2527088411152363,0.012268981867237017,6.9648037879233016e-06
501872.jpg,0.023102265782654285,0.9721110761165619,7.373498374363407e-05,0.0047128768637776375
501873.jpg,0.4826337452977896,0.5166780799627304,0.0006816171680839034,6.5442939103377284e-06
501874.jpg,0.9964098632335663,0.0035534878115868196,3.6635312621102756e-05,3.9609879834423545e-08
501875.jpg,0.9821451306343079,0.01782560208812356,2.905196970459656e-05,1.968213538816599e-07
501876.jpg,0.17992591857910156,0.8029055893421173,1.9341623556101695e-05,0.017149131948826835
501877.jpg,0.7540953755378723,0.24483426474034786,0.0006720545970892999,0.00039832435868447646
501878.jpg,0.764289379119873,0.23570765741169453,2.9252807962620864e-06,3.305409878359006e-08
501879.jpg,0.5844553560018539,0.41460959054529667,0.00014285852512330166,0.000792200402116805
501880.jpg,0.9943982362747192,0.005591151173575781,1.0549501755718893e-05,2.6833875121923256e-08
501881.jpg,0.9280844926834106,0.06919053010642529,0.002702677738852799,2.2246805201575626e-05
501882.jpg,0.12291249790996517,0.780739426612854,0.02180665706328,0.07454138994216919
501883.jpg,0.38827671110630035,0.611077681183815,5.7264546569513186e-05,0.0005882934106011817
501884.jpg,0.9938443303108215,0.006155216717161238,4.4099905949224194e-07,7.102477946052677e-10
501885.jpg,0.7128716558218002,0.28706515580415726,5.8198694318889466e-05,5.0174272701042355e-06
501886.jpg,0.9536031186580658,0.046313388273119926,8.340844578924589e-05,6.117398054783507e-08
501887.jpg,0.9985702335834503,0.0014247794388211332,4.9662070734646235e-06,1.9129481144611457e-09
501888.jpg,0.24944190680980682,0.7498124241828918,0.00023630524782447537,0.0005092930905692405
501889.jpg,0.10745561495423317,0.8924187123775482,4.593856874635094e-05,7.976397864695173e-05
501890.jpg,0.9972531497478485,0.002746287741672404,5.945120434003304e-07,1.0650109127929852e-09
501891.jpg,0.9129069745540619,0.0869977455586195,9.512012132972814e-05,1.9373298520974913e-07
501892.jpg,0.7520718276500702,0.2462284192442894,0.00117852336057922,0.0005212194015395966
501893.jpg,0.9363481104373932,0.06364974193274975,2.1465963584432757e-06,3.1994635385501624e-08
501894.jpg,0.08223793283104897,0.9020842611789703,0.005750084761530161,0.009927747771143913
501895.jpg,0.4129901030100882,0.3823426142334938,0.03613955155014992,0.1685277707874775
501896.jpg,0.9959700703620911,0.004028532654047012,1.4502652430081753e-06,1.6004187419760285e-09
501897.jpg,0.977043628692627,0.022954644460696727,1.6922064253049873e-06,2.8636811116866667e-08
501898.jpg,0.9468895494937897,0.053109138272702694,1.230198790835857e-06,6.803830432389191e-08
501899.jpg,0.10934482701122761,0.7234393656253815,0.007124143754936085,0.16009169801327516
501900.jpg,0.6444971263408661,0.3518174886703491,0.00259033338647896,0.0010950929178683566
501901.jpg,0.9955168664455414,0.004362877341918647,0.00012034236054603298,2.084711292482666e-09
501902.jpg,0.0003447288072493393,7.187783921835944e-05,0.9928351044654846,0.0067481984151527286
501903.jpg,0.9764055907726288,0.023450461507309228,0.00014182370862561577,2.0976005392775443e-06
501904.jpg,0.9971868693828583,0.0028127323639637325,4.1993311583610193e-07,3.6072527603847604e-10
501905.jpg,0.9984225332736969,0.001576843805878525,5.794704839635346e-07,2.7841895672633954e-10
501906.jpg,0.9986084699630737,0.0013912564900238067,2.349568823944992e-07,9.591662186725358e-11
501907.jpg,0.027604049304500222,0.9723179340362549,1.2186771680688935e-06,7.683506407829555e-05
501908.jpg,0.7879502773284912,0.21202914603054523,1.4143059161142446e-05,6.43579248069126e-06
501909.jpg,0.975701242685318,0.02425513598427642,4.2885994957941875e-05,7.16077649176583e-07
501910.jpg,0.9837005734443665,0.016281428281217813,1.7820967059378745e-05,1.8312517369167836e-07
501911.jpg,0.9983275234699249,0.0016715298406779766,9.511978475984506e-07,3.938716343094423e-10
501912.jpg,0.6869925558567047,0.3117115795612335,0.0010002899446135416,0.0002955656353820224
501913.jpg,0.7091279029846191,0.2877428736537695,0.0031116160553210648,1.7600271633000375e-05
501914.jpg,0.11867232620716095,0.8800751566886902,0.0001663126804487547,0.001086157455574721
501915.jpg,0.4179849773645401,0.5809863805770874,0.0009738426260810229,5.484063012772822e-05
501916.jpg,0.02879627887159586,0.4562886300846003,0.000519784887728747,0.5143953450024128
501917.jpg,0.2624498545192182,0.7374657541513443,5.1105018428643234e-05,3.324141744087683e-05
501918.jpg,0.25661494184168987,0.7433720678091049,5.129811253112848e-06,7.877310963522177e-06
501919.jpg,0.1392548456788063,0.8489899635314941,0.0025208536712852947,0.009234316072252113
501920.jpg,0.0004521696365790695,0.08791867084801197,0.0006129697709980064,0.9110161364078522
501921.jpg,0.46776749566197395,0.5313708782196045,0.0007724877862074209,8.914588033803739e-05
501922.jpg,0.20420992001891136,0.7957522571086884,1.524719655421336e-06,3.630448247804452e-05
501923.jpg,0.24531860649585724,0.7546604871749878,2.749207860475167e-06,1.814156651125387e-05
501924.jpg,0.7785743176937103,0.2212095409631729,0.00018156563601223752,3.4601884831175767e-05
501925.jpg,2.2421341611789103e-05,5.730481643695384e-05,0.9895419776439667,0.010378280735992007
501926.jpg,0.0003486450332275126,0.00972366142377723,0.8512899577617645,0.13863771595060825
501927.jpg,0.9888294339179993,0.011167939950610162,2.6302821655166397e-06,1.5632581330110584e-08
501928.jpg,0.04338965317583643,0.9562289416790009,1.590638281889767e-05,0.00036552707428683107
501929.jpg,0.980954110622406,0.01903519593179226,1.0598817880236311e-05,2.7419325698829766e-08
501930.jpg,0.853527694940567,0.14569855784066021,0.0006185529764479725,0.00015519607998726315
501931.jpg,0.9971040487289429,0.0028955324087291956,4.1634708480842164e-07,2.4540973603614964e-10
501932.jpg,0.978763222694397,0.02121304115280509,2.3528310521214735e-05,1.9120811423078976e-07
501933.jpg,0.8601119220256805,0.13983963057398796,4.1294828179161414e-05,7.166091791077633e-06
501934.jpg,0.9438199996948242,0.05617619678378105,3.7830855035281274e-06,6.600705182435718e-08
501935.jpg,0.8862658441066742,0.10303314786870033,0.010700590064516291,4.416220420466743e-07
501936.jpg,0.9979504644870758,0.0020475710134064684,1.9708197473988776e-06,1.223636522998655e-09
501937.jpg,0.9972214996814728,0.002769415281363763,9.042448596119357e-06,8.676419471775887e-09
501938.jpg,0.4343622028827667,0.5655934363603592,3.2413903454653337e-06,4.1095595485374226e-05
501939.jpg,0.02471226768102497,0.9527648985385895,0.000497332830718733,0.022025482554454356
501940.jpg,0.8461475968360901,0.15380312409251928,2.325454227047885e-05,2.6011336831999188e-05
501941.jpg,0.9768258333206177,0.023077893900335766,9.484849504870496e-05,1.4411279596060478e-06
501942.jpg,0.9192298352718353,0.08075815998017788,1.0933671519941512e-05,1.0484544330779944e-06
501943.jpg,0.3513750620186329,0.5099884495139122,0.1285049021244049,0.010131596121937037
501944.jpg,0.8170839548110962,0.008637956594043317,0.17344994843019698,0.0008281765622236707
501945.jpg,0.9989164769649506,0.0010819377694133436,1.5316886958771647e-06,5.710116268708987e-10
501946.jpg,0.6697247922420502,0.23975397646427155,0.08424491435289383,0.006276284315390512
501947.jpg,0.008918878308577405,0.3443279300627182,0.0013828828782038727,0.6453703045845032
501948.jpg,0.19966542390466202,0.7131448686122894,0.000981923821157693,0.08620775444433093
501949.jpg,0.997483104467392,0.002515358257369371,1.5613763650890178e-06,1.233195375243551e-09
501950.jpg,0.8038234710693359,0.1490334834322482,0.03726962955201114,0.009873432107271951
501951.jpg,0.5850752666592598,0.4149234313517809,1.265658312377127e-06,5.336254723932151e-09
501952.jpg,0.25767217576503754,0.7421791553497314,4.4670953684544656e-05,0.00010403149761373243
501953.jpg,0.8682879209518433,0.13126135990023613,0.0004499209135246929,8.002841838106178e-07
501954.jpg,0.9963899552822113,0.0036081249709241092,1.9666106823024165e-06,2.394512754744227e-09
501955.jpg,0.9670396447181702,0.032880889251828194,7.947329550006543e-05,4.008461562676757e-08
501956.jpg,0.00025246043706728116,3.562724305083975e-05,0.50386758800596,0.49584434274584055
501957.jpg,8.432455784739869e-06,0.0008643095961681224,0.0018692641902166296,0.9972579777240753
501958.jpg,0.06366935654659756,0.9139155447483063,0.0006224251397668468,0.021792674902826548
501959.jpg,0.00010540530570324336,8.281014515887364e-06,0.6123555153608322,0.3875308218412101
501960.jpg,0.43167160265147686,0.566526748239994,0.00015567575610475615,0.0016460059559904039
501961.jpg,0.8924620151519775,0.10750618859310634,2.7239973114490112e-05,4.544530343550748e-06
501962.jpg,0.8587034940719604,0.13967178761959076,0.0014793738882872276,0.00014534401657329
501963.jpg,0.9929825663566589,0.006988060696585308,2.9274318381400377e-05,8.666828713553565e-08
501964.jpg,0.6389715671539307,0.3531721830368042,0.0015591552364639938,0.006297141604591161
501965.jpg,0.8586498200893402,0.14128753915429115,5.996487016091123e-05,2.6699242994254746e-06
501966.jpg,0.9933895766735077,0.006608751417388703,1.6003156346755532e-06,5.910686384780206e-09
501967.jpg,0.00837848290450438,0.9751247465610504,4.162432287557749e-05,0.016455164179205894
501968.jpg,0.0002538127471041207,0.1506137551914435,0.00015671175060560927,0.8489757478237152
501969.jpg,0.11217599455267191,0.018321216251933947,0.3950752168893814,0.4744275212287903
501970.jpg,0.9800794720649719,0.019822729530801553,9.663828882411352e-05,1.1853980949353901e-06
501971.jpg,0.9640670120716095,0.035700482815627765,0.0002263421947246158,6.199969205498328e-06
501972.jpg,0.9957593381404877,0.0042325471877120435,8.10664203676481e-06,1.1797801674723156e-08
501973.jpg,0.6132011264562607,0.38565242663025856,0.00012713640728634346,0.0010193257476203144
501974.jpg,0.0022463224067905685,0.0020392370061017573,0.48182062059640884,0.5138938315212727
501975.jpg,0.9352700710296631,0.06469614244997501,3.308642135380069e-05,6.505199365847147e-07
501976.jpg,0.5036711692810059,0.4961559474468231,3.820568781520706e-05,0.00013468463363345597
501977.jpg,0.42949633300304413,0.5701921433210373,7.704968322030936e-05,0.00023448529861980205
501978.jpg,0.9605602920055389,0.039394697174429893,4.498012322073919e-05,8.29298416604729e-08
501979.jpg,0.9634105265140533,0.03656702698208392,2.1857039740780237e-05,6.373941042493985e-07
501980.jpg,0.9850056767463684,0.014976378995925188,1.7249588044165876e-05,7.084794120260085e-07
501981.jpg,0.7117502987384796,0.28808887768536806,7.019357031268214e-05,9.060471184269003e-05
501982.jpg,0.5448337160050869,0.4549915734678507,0.00017342503710437995,1.274413662599727e-06
501983.jpg,0.8741454780101776,0.12583443708717823,9.185425255964219e-06,1.0906279271694075e-05
501984.jpg,0.0116835251901648,0.97271329164505,0.00012445647643849478,0.015478788637665275
501985.jpg,0.9959666430950165,0.004023426736239344,1.0008542258521658e-05,1.3623333280921024e-08
501986.jpg,0.7868253290653229,0.21204689145088196,0.0010087263500508925,0.000119063096398628
501987.jpg,0.6500694453716278,0.3477330952882767,0.0009752341429702938,0.0012221795041114092
501988.jpg,0.4114791601896286,0.5137396156787872,0.0675256671383977,0.0072555404040031135
501989.jpg,0.9971051216125488,0.00289293823789194,1.9357824807553214e-06,1.945584818252577e-09
501990.jpg,0.007498549371405261,0.04608948098029941,0.2662852890789509,0.6801266670227051
501991.jpg,0.19502387195825577,0.8000378608703613,0.000916421711735893,0.004021864733658731
501992.jpg,0.9966353476047516,0.00336257868912071,2.0159774294370436e-06,1.2210410876845046e-09
501993.jpg,0.4341421574354172,0.5640119314193726,0.0013572919760918012,0.0004886602837359533
501994.jpg,0.9982576370239258,0.001739514885571225,2.8417119892765186e-06,3.0936526170671774e-10
501995.jpg,0.5773296505212784,0.4225424528121948,5.7693428971106187e-05,7.019238864813815e-05
501996.jpg,4.279021862813037e-06,0.00037979956596245756,0.0029195191455073655,0.9966963529586792
501997.jpg,0.9975901544094086,0.0023971872324182186,1.2631320851497208e-05,1.1747396611028194e-08
501998.jpg,0.03186059108702466,0.6739937365055084,0.0017898937803693116,0.2923557925969362
501999.jpg,0.9104417860507965,0.0895466398796998,1.0281714917681484e-05,1.257083970807038e-06
502000.jpg,0.42546220123767853,0.5660633742809296,0.0024088508980639745,0.0060655712586594746
502001.jpg,0.16256070137023926,0.8268327713012695,0.002255720353105062,0.00835082029511991
502002.jpg,0.6937228441238403,0.2562110908329487,0.04915905511006713,0.0009069980301056324
502003.jpg,0.8721574544906616,0.12770745804300532,0.00011081537895840654,2.4313104546980213e-05
502004.jpg,0.4073840528726578,0.5297064781188965,0.017762997769750655,0.04514646017923951
502005.jpg,0.0018093056623911252,0.4863499151542783,0.013569743196967465,0.4982710722833872
502006.jpg,0.9294669032096863,0.06609691744847623,0.004296991275623441,0.00013917341605917954
502007.jpg,0.06565706631215562,0.3704630811698735,0.008176995179383084,0.5557028688490391
502008.jpg,0.8213503658771515,0.17857668129727244,7.26516513225306e-05,3.2525340287747895e-07
502009.jpg,0.7408623397350311,0.2590161431580782,6.856837886459743e-05,5.292901223641344e-05
502010.jpg,0.361471151933074,0.6385161727666855,9.313550137335369e-06,3.3822441474285272e-06
502011.jpg,0.5672219097614288,0.43199408054351807,0.000568535562820216,0.0002154675545398277
502012.jpg,0.9490295946598053,0.05045110825449228,0.0005023958217407198,1.688267086308315e-05
502013.jpg,0.5878464877605438,0.40990811586380005,0.001018245016439323,0.0012271537411834288
502014.jpg,0.0036213697167113423,0.9955393075942993,7.147855143330162e-07,0.0008386068002437241
502015.jpg,0.9989376068115234,0.001061538741851109,8.205357175938843e-07,2.152763776703398e-10
502016.jpg,0.9976859986782074,0.002311562653630972,2.47315237600354e-06,1.7063241375403493e-09
502017.jpg,0.1064825749344891,0.3770003207027912,0.12404922675341368,0.39246785268187523
502018.jpg,0.006755685331881978,0.9835901856422424,0.00035046487755607814,0.009303673956310377
502019.jpg,0.9612919390201569,0.03865412069717422,5.2279061134197224e-05,1.6580461972282023e-06
502020.jpg,0.019318311169627123,0.24383964575827122,0.275686151246191,0.46115589141845703
502021.jpg,0.19259282015264034,0.8063875734806061,0.00020435028227439034,0.0008152297523338348
502022.jpg,0.9976054430007935,0.002389086773860072,5.4780843322956e-06,4.201694565659933e-09
502023.jpg,0.6342443227767944,0.3656717799603939,6.195123233965205e-05,2.1952900397081976e-05
502024.jpg,0.12395194213604555,0.8758413791656494,3.851322166248394e-05,0.00016814639633366824
502025.jpg,0.00014975466579159047,0.001653118190006353,0.4490365940146148,0.5491605810821056
502026.jpg,0.7838264405727386,0.21547546982765198,0.00018911066763394047,0.0005089415681140963
502027.jpg,0.9891427159309387,0.01083762536291033,1.9582109979626727e-05,8.735660609639206e-08
502028.jpg,0.9872550070285797,0.012739808764308691,4.945168868175642e-06,2.40499043790976e-07
502029.jpg,0.9138489365577698,0.0860805526463082,6.342806725001537e-05,7.055639139608161e-06
502030.jpg,0.0005845309465257742,0.00017492288679932244,0.006252913968637586,0.9929876327514648
502031.jpg,0.9980588555335999,0.0019406967285249266,4.354731769263199e-07,2.7330555372806744e-10
502032.jpg,0.5773584395647049,0.4225124977529049,6.514007691293955e-05,6.391961198914942e-05
502033.jpg,0.818542093038559,0.1814552592113614,2.626806452354913e-06,1.9969040865319698e-08
502034.jpg,0.99503955245018,0.0049600579077377915,4.5352461341963135e-07,6.501921917534403e-10
502035.jpg,0.8084816038608551,0.19132747501134872,0.00017432677870488078,1.6589226021324066e-05
502036.jpg,0.4937551021575928,0.5054047256708145,0.0005272551754558208,0.000312920700892505
502037.jpg,0.0019109412678517401,0.0008465828432235867,0.4340418861247599,0.5632006227970123
502038.jpg,0.8766564428806305,0.12327627188642509,5.597152875580491e-05,1.1272253722202641e-05
502039.jpg,0.7006540894508362,0.29932740330696106,1.2676554515422822e-05,5.8397616378158546e-06
502040.jpg,0.09375621716026217,0.9018546342849731,0.0006268333836487727,0.00376228791699873
502041.jpg,0.988399088382721,0.01152555474482142,7.48503461025507e-05,4.4890443948999645e-07
502042.jpg,0.9829297363758087,0.016981499502435327,8.444129275630985e-05,4.392206108150276e-06
502043.jpg,0.9108084738254547,0.08839559676380304,0.0007196541673906154,7.630471452935161e-05
502044.jpg,0.9751200675964355,0.024850061610102614,2.931854184495819e-05,5.06773998636828e-07
502045.jpg,0.16205818206071854,0.1880115735111758,0.0938177420757711,0.5561124831438065
502046.jpg,0.32264046370983124,0.6725895702838898,0.001234531886439072,0.00353545241705433
502047.jpg,0.9918593764305115,0.00813681314321002,3.823271134932215e-06,1.5588579969992144e-08
502048.jpg,0.5404536984860897,0.4594910772009637,1.8316137371243713e-06,5.34133251104525e-05
502049.jpg,0.9930230975151062,0.006969493464566767,7.413099260389355e-06,2.1610907341429453e-08
502050.jpg,7.601422744585307e-05,0.00026147541575483046,0.7528950870037079,0.24676741659641266
502051.jpg,0.9633796215057373,0.03661686973646283,3.5365860640013125e-06,1.818790473263887e-09
502052.jpg,0.9947953224182129,0.005186373928381727,1.834793710742133e-05,4.095999628361824e-08
502053.jpg,0.9992654025554657,0.0007340663578361273,6.135723680245064e-07,2.1568385532438894e-11
502054.jpg,0.013499521650373936,0.978414922952652,4.95302126637398e-05,0.008035997045226395
502055.jpg,0.9785836338996887,0.02138660615310073,2.8096183882553305e-05,1.7079732685942872e-06
502056.jpg,0.9521441459655762,0.034402633194986265,0.01315360044549685,0.0002996615820625159
502057.jpg,0.1876332089304924,0.8054932951927185,0.0002543352393473697,0.0066192054281088986
502058.jpg,0.9270823001861572,0.07277925312519073,0.00013704171033168677,1.37797809429685e-06
502059.jpg,0.07478216290473938,0.8246533274650574,0.01032152702100575,0.09024299634620547
502060.jpg,0.8664016425609589,0.13328608870506287,0.0002857617728295736,2.6444963737048965e-05
502061.jpg,0.20227865502238274,0.7829055190086365,0.005590148383873839,0.00922561437892
502062.jpg,7.898658958715998e-05,3.298465472312273e-06,0.9818977415561676,0.018019956769421697
502063.jpg,0.9981056153774261,0.0017821920305323147,0.00011217408405173046,5.0567119085878805e-08
502064.jpg,0.9692905843257904,0.03069611405953765,1.3347253798201564e-05,4.891621108171762e-09
502065.jpg,0.5846913307905197,0.4145759865641594,0.0006920702241366428,4.0633175899529306e-05
502066.jpg,0.8525564968585968,0.14742906391620636,1.3648631581583692e-05,8.18692965136314e-07
502067.jpg,0.08091139071621001,0.9190148115158081,9.785228030523285e-06,6.403963607226615e-05
502068.jpg,0.6191300600767136,0.3279973641037941,0.05044289352372289,0.002429691201541573
502069.jpg,0.9988038837909698,0.0011957426322624087,3.570547342235386e-07,9.619787689411734e-11
502070.jpg,0.392724871635437,0.6070769429206848,0.00010228606743112323,9.588273549354653e-05
502071.jpg,0.16507533937692642,0.7057693600654602,0.015420735956240605,0.11373462486153585
502072.jpg,0.5002055317163467,0.49341249093413353,0.001079103269148618,0.0053028768925287295
502073.jpg,0.5810023620724678,0.0016353022756163682,0.4161640405654968,0.001198283163839049
502074.jpg,0.49001828767359257,0.47343066707253456,0.03607702812405478,0.0004740250768406895
502075.jpg,0.9913701117038727,0.008609720453506498,2.0157165565137802e-05,8.276502140580622e-08
502076.jpg,0.27029968332499266,0.5598981454968452,0.11800328178833297,0.051798902451992035
502077.jpg,0.9952935874462128,0.004702974460087717,3.453152160659556e-06,3.2462845098689408e-09
502078.jpg,0.990869790315628,0.009127077399170958,3.182670818446809e-06,1.606632993311763e-08
502079.jpg,0.5472829639911652,0.44453059136867523,0.00559819326736033,0.0025882452027872205
502080.jpg,0.2526284158229828,0.7464183568954468,0.00014764883170670373,0.000805562405199467
502081.jpg,0.9963904917240143,0.0036044712574039295,5.004322199825273e-06,6.4108112776684045e-09
502082.jpg,0.1716038585291244,0.14624381344765425,0.12185384531039745,0.5602984726428986
502083.jpg,0.34112576954066753,0.6573001444339752,3.814886281361396e-05,0.0015358915981096288
502084.jpg,0.8901879191398621,0.10973287001252174,7.329153231694363e-05,5.873874442841043e-06
502085.jpg,0.9857292473316193,0.014203528793586884,6.673749593011369e-05,5.138228051596722e-07
502086.jpg,0.001526442744676615,0.8943042159080505,5.856727150010954e-05,0.10411079227924347
502087.jpg,0.850127786397934,0.1489471928216517,0.0007441306406690273,0.00018087200658012392
502088.jpg,0.8678159713745117,0.13208311244670767,8.135832673872301e-05,1.9556793604547096e-05
502089.jpg,0.15324858203530312,0.8463758230209351,9.606678102613841e-05,0.0002794910113834703
502090.jpg,0.9094902873039246,0.0880228765308857,0.002474662396707572,1.220375877863944e-05
502091.jpg,0.9985066950321198,0.001491698159952648,1.3221064989465958e-06,2.3606667060027675e-07
502092.jpg,0.08289134118240327,0.8733419179916382,0.005378065689001232,0.03838864807039499
502093.jpg,0.6759532988071442,0.3238210752606392,0.00010224711343198578,0.00012342627425709907
502094.jpg,0.2732624402269721,0.725919246673584,0.00043798514616355533,0.0003803545478149317
502095.jpg,0.013902636241255095,0.4764103125780821,0.0002882231419789605,0.5093988571316004
502096.jpg,0.16203154996037483,0.8368796110153198,0.00020906361692141218,0.0008797536290785501
502097.jpg,0.9924244582653046,0.007553689269116148,2.1774523446538296e-05,7.250626081131695e-08
502098.jpg,0.4932963252067566,0.506342425942421,0.00013044258321315283,0.00023083739327489639
502099.jpg,0.9136964082717896,0.08618623949587345,0.00010767756612040102,9.651805322974383e-06
502100.jpg,0.37704511173069477,0.6229355037212372,1.4880602080324934e-05,4.496313788701287e-06
502101.jpg,0.9277574121952057,0.07219077413901687,4.898271981801372e-05,2.795269395505784e-06
502102.jpg,0.00019639794686554524,2.4444084374408703e-05,0.9864678382873535,0.013311278074979782
502103.jpg,0.23863204335793853,0.7603195905685425,0.0005283589808300349,0.0005199618775826309
502104.jpg,2.9879032283908202e-06,1.6658956825251967e-07,0.9958875775337219,0.004109228088054806
502105.jpg,0.9989331960678101,0.001066303201696428,5.17593069737643e-07,1.3330501302420347e-10
502106.jpg,0.20477729674894363,0.00191471645666752,0.7925275266170502,0.0007804741035215557
502107.jpg,0.9972432851791382,0.0027563701733015478,3.7586276846468536e-07,3.785420865654032e-10
502108.jpg,0.5040857344865799,0.49394503980875015,0.0002151099075433649,0.0017541160047400695
502109.jpg,0.9862464964389801,0.013750005164183676,3.4787054516982607e-06,2.4928518138622735e-09
502110.jpg,0.00024847516522186197,1.5413630364946584e-05,0.9955297112464905,0.004206341850832018
502111.jpg,0.0038153801287990063,0.10847664502216503,0.00535827850539583,0.8823497295379639
502112.jpg,0.18893034884240478,0.8105855882167816,0.00017645917478148476,0.0003075896505890796
502113.jpg,0.4457623576745391,0.5540837049484253,0.00014493131783410718,9.04282018154845e-06
502114.jpg,0.9157438576221466,0.0839226597599918,0.0003037905537439656,2.9734085729149484e-05
502115.jpg,7.262254671402957e-06,8.883269727988363e-05,0.050380111671984196,0.9495238065719604
502116.jpg,0.8181668817996979,0.18117524683475494,0.0006540232570841908,3.833579853562696e-06
502117.jpg,0.11448118952102959,0.881751149892807,0.000676296248542485,0.003091403238215662
502118.jpg,0.8110710680484772,0.18839817494153976,0.0004699232859707043,6.0843710095959125e-05
502119.jpg,0.33440234512090683,0.6654756367206573,7.912695673439885e-05,4.292213550272095e-05
502120.jpg,0.13988372404128313,0.8589850068092346,0.00023879727260389672,0.0008924795627445192
502121.jpg,0.978593647480011,0.02140016295015812,6.108977231633617e-06,6.630776283600426e-08
502122.jpg,0.02495554112829268,0.9746903777122498,1.1640865977824433e-05,0.000342383532625945
502123.jpg,0.9803167879581451,0.019666071515530348,1.7013361492956847e-05,1.2962406312167982e-07
502124.jpg,0.9474635124206543,0.05240826681256294,0.00012800595141015947,1.6444645734026153e-07
502125.jpg,0.40000416804105043,0.5965211465954781,0.0014448504771280568,0.002029806768405251
502126.jpg,0.012327155331149697,0.6296978741884232,0.3463786014267498,0.011596402386203408
502127.jpg,0.08547917380928993,0.4077146837953478,0.4971889704465866,0.00961716310121119
502128.jpg,0.7894554138183594,0.21049793221754953,2.897708571936164e-05,1.7637601196440755e-05
502129.jpg,0.9764525294303894,0.023526061151642352,2.1150186827689765e-05,3.343485319093342e-07
502130.jpg,0.8753023743629456,0.036008796421810985,0.013543783796194475,0.0751450480602216
502131.jpg,0.9633817970752716,0.036616742610931396,1.4231653135965416e-06,2.205421861800616e-08
502132.jpg,0.9939600229263306,0.006029891024809331,1.0064052041785232e-05,2.4784631395255224e-08
502133.jpg,0.9645207226276398,0.03544460190460086,3.381890110176755e-05,8.180155628423336e-07
502134.jpg,0.9196290373802185,0.079969541169703,0.0003732713080353278,2.8201873593786987e-05
502135.jpg,0.0014411422598641366,9.815325847739587e-05,0.9890171587467194,0.009443520597415045
502136.jpg,0.9974766969680786,0.002523158094845712,1.9697583875100122e-07,1.6080103297077403e-10
502137.jpg,0.15847119671525434,0.83153235912323,0.0031105888265301473,0.006885783193865791
502138.jpg,0.09829509444534779,0.8559679090976715,0.03826095559634268,0.007476016180589795
502139.jpg,0.9190309047698975,0.0808705035597086,9.791136835701764e-05,6.533719130175086e-07
502140.jpg,0.5831459760665894,0.41681598871946335,2.9119476003813816e-05,8.913325928006088e-06
502141.jpg,0.9922841489315033,0.007714560779277235,1.3130703848673875e-06,4.151209862619451e-09
502142.jpg,0.013709298495086841,0.41201449930667877,0.020988456439226866,0.5532877743244171
502143.jpg,0.40283083636313677,0.5970298498868942,0.00012201438212322557,1.7255651297176655e-05
502144.jpg,0.679583877325058,0.3203353174030781,3.0478478670659115e-05,5.031311957282014e-05
502145.jpg,0.5317632853984833,0.45475006103515625,0.010841580457054079,0.002645080510774278
502146.jpg,0.2318272355478257,0.7680572867393494,5.428065603041432e-05,6.113484076974984e-05
502147.jpg,0.9511796832084656,0.038863197041791864,0.009422348346561193,0.0005347951446310617
502148.jpg,0.9936834871768951,0.006310947239398956,5.574523356699501e-06,9.240027354362468e-09
502149.jpg,0.010420107006211765,0.022502520121634007,0.35026876511983573,0.616808608174324
